
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.3635,um,Cell,1,ATM,0,
11.9357,um,Cell,1,ATM,1,
9.16656,um,Cell,1,TVC,2,
9.58284,um,Cell,1,TVC,3,
5.82565,um,Cell,1,TVC,5,
5.81505,um,Cell,1,TVC,7,
