
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.420914,,Nucleus,1,ATM,0,100000000,
0.582504,,Nucleus,1,ATM,1,100000001,
0.295969,,Nucleus,1,TVC,2,100000002,
0.34211,,Nucleus,1,TVC,3,100000003,
0.380647,,Nucleus,1,TVC,5,100000005,
0.391139,,Nucleus,1,TVC,7,100000007,
