
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
7411.31,um^3,Cell,1,ATM,0,
7088.25,um^3,Cell,1,ATM,1,
1329.7,um^3,Cell,1,TVC,2,
1992.02,um^3,Cell,1,TVC,3,
882.13,um^3,Cell,1,TVC,5,
647.788,um^3,Cell,1,TVC,7,
