
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34022,69116.5,-17.6941,um,Surface,1,Center of Image Mass,Image 1,1,ATM,3,
34051.4,69165.1,-12.0664,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
