
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
15.2419,um,Surface,1,ATMgroup,0,
13.1665,um,Surface,1,TVCgroup,2,
