
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40727.4,65810.2,-54.1452,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
40746,65777,-48.7621,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
40672.9,65832.8,-29.2667,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
40661.4,65844.1,-26.3675,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
40677.4,65840.3,-20.2205,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
40669.3,65849.7,-20.133,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
