
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.98485,um,Nucleus,1,ATM,0,100000000,
3.43409,um,Nucleus,1,ATM,1,100000001,
2.10358,um,Nucleus,1,TVC,2,100000002,
2.46462,um,Nucleus,1,TVC,3,100000003,
2.74141,um,Nucleus,1,TVC,4,100000004,
3.11511,um,Nucleus,1,TVC,5,100000005,
