
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
695.299,um^3,Nucleus,1,ATM,0,100000000,
678.478,um^3,Nucleus,1,ATM,1,100000001,
118.99,um^3,Nucleus,1,TVC,2,100000002,
118.835,um^3,Nucleus,1,TVC,3,100000003,
183.757,um^3,Nucleus,1,TVC,4,100000004,
185.695,um^3,Nucleus,1,TVC,5,100000005,
