
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
32.4844,34.7656,17.8041,um,Surface,BoundingBoxAA Length,1,ATM,0,
31.9141,26.5,30.0974,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
