
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
36.3937,um,Surface,1,ATMgroup,0,
17.9429,um,Surface,1,TVCgroup,2,
