
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.170795,-0.253423,-0.952159,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.831481,-0.179865,-0.52563,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
