
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
11.3516,8.52344,11.8561,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,1,100000000,
11.0664,9.08594,11.4327,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,2,100000001,
4.82422,5.67969,7.62176,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000002,
5.96094,7.38281,8.46863,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000003,
6.24219,4.82812,7.62177,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000004,
5.96094,6.53125,8.46863,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,6,100000005,
