
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.690729,-0.721469,-0.0487472,um,Surface,Ellipsoid Axis C,1,ATMgroup,2,
-0.342901,0.397904,0.850936,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
