
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1310.43,um^2,Cell,1,TVC,0,
1843.3,um^2,Cell,1,TVC,1,
1626.79,um^2,Cell,1,TVC,2,
1298.06,um^2,Cell,1,TVC,3,
4086.76,um^2,Cell,1,ATM,8,
3923.4,um^2,Cell,1,ATM,9,
