
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1705.68,um^3,Cell,1,ATM,5,
5865.33,um^3,Cell,1,ATM,6,
779.253,um^3,Cell,1,TVC,8,
1250.8,um^3,Cell,1,ATM,9,
1312.88,um^3,Cell,1,TVC,10,
7978.91,um^3,Cell,1,ATM,11,
