
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0955155,,Cell,1,ATM,5,
0.104749,,Cell,1,ATM,6,
0.191411,,Cell,1,TVC,8,
0.133828,,Cell,1,ATM,9,
0.159128,,Cell,1,TVC,10,
0.067954,,Cell,1,ATM,11,
