
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
57.1563,36.4258,26.2823,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
37.25,39.2656,28.8258,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
