
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
573.039,um^2,Cell,1,TVC,0,
819.109,um^2,Cell,1,TVC,1,
1097.37,um^2,Cell,1,TVC,2,
1338.98,um^2,Cell,1,TVC,3,
2311.16,um^2,Cell,1,ATM,4,
1452.13,um^2,Cell,1,ATM,5,
1616.85,um^2,Cell,1,ATM,6,
