
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
370.777,um^3,Cell,1,TVC,0,
677.732,um^3,Cell,1,TVC,1,
1328.93,um^3,Cell,1,TVC,2,
1579.54,um^3,Cell,1,TVC,3,
3278.97,um^3,Cell,1,ATM,4,
1996.45,um^3,Cell,1,ATM,5,
2296.13,um^3,Cell,1,ATM,6,
