
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.9996,um,Surface,1,TVCgroup,0,
18.0006,um,Surface,1,ATMgroup,2,
