
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0536956,-0.977952,-0.201811,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.816683,-0.57416,0.0580422,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
