
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36132,42775.4,96.4682,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
36161,42794.3,141.938,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
