
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.678378,-0.731672,0.0667792,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.800093,-0.599568,0.0192089,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
