
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
7829.48,um^3,Cell,1,ATM,2,
8302.81,um^3,Cell,1,ATM,3,
1481.32,um^3,Cell,1,TVC,5,
756.102,um^3,Cell,1,TVC,6,
1664.21,um^3,Cell,1,TVC,7,
686.248,um^3,Cell,1,TVC,8,
