
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.6283,um,Cell,1,ATM,0,
5.91197,um,Cell,1,ATM,1,
5.8192,um,Cell,1,TVC,4,
3.68416,um,Cell,1,TVC,5,
6.56222,um,Cell,1,TVC,6,
3.86386,um,Cell,1,TVC,7,
