
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0.423904,um,Cell,Image 1,1,TVC,0,
3.39125,um,Cell,Image 1,1,TVC,1,
2.54344,um,Cell,Image 1,1,TVC,2,
8.47815,um,Cell,Image 1,1,TVC,3,
8.47813,um,Cell,Image 1,1,ATM,7,
7.39844,um,Cell,Image 1,1,ATM,8,
