
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.37537,,Cell,1,TVC,0,
0.38653,,Cell,1,TVC,1,
0.366402,,Cell,1,TVC,2,
0.416112,,Cell,1,TVC,3,
0.319052,,Cell,1,ATM,7,
0.319023,,Cell,1,ATM,8,
