
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
31365.7,47496.4,216.772,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,7,100000007,
31362.3,47531.8,218.013,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,8,100000008,
31399.8,47448.4,170.257,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
31394.4,47454.8,173.53,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
31415.9,47453.9,173.182,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
31409.4,47456.9,179.904,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
