
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35900.4,80389.2,185.792,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
35936.1,80327.1,169.112,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
