
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.730889,0.238505,0.639466,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.108224,-0.410319,0.905497,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
