
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.37052,,Cell,1,ATM,0,
0.356969,,Cell,1,ATM,1,
0.486728,,Cell,1,TVC,4,
0.323184,,Cell,1,TVC,5,
0.44085,,Cell,1,TVC,6,
0.459641,,Cell,1,TVC,9,
