
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.24604,-0.301211,-0.921269,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.223125,-0.459505,0.859692,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
