
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.23387,um,Surface,1,ATMgroup,0,
7.43198,um,Surface,1,TVCgroup,2,
