
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0823138,,Cell,1,TVC,0,
0.124597,,Cell,1,TVC,1,
0.118087,,Cell,1,TVC,2,
0.105329,,Cell,1,TVC,3,
0.0956261,,Cell,1,ATM,4,
0.0901699,,Cell,1,ATM,5,
0.112699,,Cell,1,ATM,6,
