
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43669,53767.8,171.098,um,Surface,1,Center of Image Mass,Image 1,1,ATM,6,
43702.8,53804,133.976,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
