
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43669.6,53767.9,171.064,um,Surface,Center of Homogeneous Mass,1,ATM,6,
43703.3,53803.9,134.046,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
