
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
35736.2,62851.9,115.014,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,2,100000002,
35703.8,62887.1,128.278,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,3,100000003,
35688,62815.2,140.926,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,7,100000007,
35699.4,62808.1,144.093,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,9,100000009,
35686.8,62805.5,147.814,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,10,100000010,
