
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46740.1,82507.3,63.5538,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
46705.3,82482,16.386,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,3,
