
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.268519,,Nucleus,1,TVC,2,100000002,
0.474069,,Nucleus,1,TVC,3,100000003,
0.410024,,Nucleus,1,TVC,5,100000005,
0.312455,,Nucleus,1,TVC,6,100000006,
0.538079,,Nucleus,1,ATM,9,100000009,
0.536039,,Nucleus,1,ATM,10,100000010,
