
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.254432,,Cell,1,TVC,0,
0.31004,,Cell,1,TVC,1,
0.279884,,Cell,1,TVC,2,
0.494177,,Cell,1,TVC,3,
0.125936,,Cell,1,ATM,4,
0.143857,,Cell,1,ATM,5,
