
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
68.1523,59.8828,24.1631,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
38.8984,32.3516,17.3804,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
