
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.5254,um,Surface,1,ATMgroup,0,
12.9165,um,Surface,1,TVCgroup,2,
