
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
48.1361,um,Surface,1,ATMgroup,0,
15.0195,um,Surface,1,TVCgroup,2,
