
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38954.5,91761.4,71.1937,um,Cell,Cell Center of Homogeneous Mass,1,ATM,7,
38965.7,91797.7,74.0633,um,Cell,Cell Center of Homogeneous Mass,1,ATM,10,
38926.7,91828.3,59.4738,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
38905.4,91831.4,61.0859,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
38915.7,91834.2,59.5644,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
38916.7,91823.5,63.458,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
