
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.78578,um,Nucleus,1,ATM,0,100000000,
4.00697,um,Nucleus,1,ATM,1,100000001,
2.24251,um,Nucleus,1,TVC,2,100000002,
3.04244,um,Nucleus,1,TVC,3,100000003,
2.10194,um,Nucleus,1,TVC,4,100000004,
2.23046,um,Nucleus,1,TVC,5,100000005,
