
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
5359.88,um^3,Cell,1,ATM,0,
8558.53,um^3,Cell,1,ATM,1,
1871.41,um^3,Cell,1,TVC,2,
2352.88,um^3,Cell,1,TVC,3,
1087.56,um^3,Cell,1,TVC,4,
1100.15,um^3,Cell,1,TVC,5,
