
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.774,um,Cell,1,ATM,0,
8.22492,um,Cell,1,TVC,3,
8.24897,um,Cell,1,TVC,4,
4.68102,um,Cell,1,TVC,5,
7.79804,um,Cell,1,TVC,6,
5.91879,um,Cell,1,TVC,10,
