
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.78229,um,Surface,1,ATMgroup,0,
8.84639,um,Surface,1,TVCgroup,1,
