
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37871.6,60584.5,-64.998,um,Surface,Position,1,ATM,5,
37840.8,60657.4,-61.289,um,Surface,Position,1,TVCgroup,0,
