
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
53.457,23.8711,20.7481,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
20.7539,53.1367,20.3247,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
