
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
71330,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000002,
71338.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,6,100000006,
71346.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,8,100000008,
71345.7,um,Nucleus,Nucleus Distance from Origin,1,TVC,10,100000010,
71352.3,um,Nucleus,Nucleus Distance from Origin,1,TVC,12,100000012,
71358.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,13,100000013,
71352.3,um,Nucleus,Nucleus Distance from Origin,1,TVC,14,100000014,
71360.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,15,100000015,
