
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
2514.81,um^3,Cell,1,TVC,2,
2604.04,um^3,Cell,1,TVC,6,
2803.53,um^3,Cell,1,TVC,8,
1145.03,um^3,Cell,1,TVC,10,
665.622,um^3,Cell,1,TVC,12,
718.881,um^3,Cell,1,TVC,13,
1413.01,um^3,Cell,1,TVC,14,
1429.55,um^3,Cell,1,TVC,15,
