
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34838.7,62242.1,18.9779,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
34837.9,62249.9,32.1712,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
34844,62259.2,36.711,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
34831.1,62263.3,36.0964,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
34829.3,62273.7,36.2996,um,Cell,Cell Center of Homogeneous Mass,1,TVC,12,
34831.5,62280.5,40.0551,um,Cell,Cell Center of Homogeneous Mass,1,TVC,13,
34838.9,62268,41.8643,um,Cell,Cell Center of Homogeneous Mass,1,TVC,14,
34842,62277.5,42.4768,um,Cell,Cell Center of Homogeneous Mass,1,TVC,15,
