
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.06325,um,Surface,1,ATMgroup,0,
8.27461,um,Surface,1,TVCgroup,1,
