
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
83.4336,55.2969,27.1302,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
27.5273,34.3125,25.4345,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
