
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.09086,um,Cell,1,ATM,0,
5.9576,um,Cell,1,TVC,1,
5.80276,um,Cell,1,TVC,2,
7.08666,um,Cell,1,TVC,3,
9.46874,um,Cell,1,TVC,4,
8.72963,um,Cell,1,TVC,5,
6.06399,um,Cell,1,TVC,6,
