
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
183.017,um^3,Nucleus,1,TVC,0,100000000,
174.364,um^3,Nucleus,1,TVC,1,100000001,
638.155,um^3,Nucleus,1,ATM,2,100000002,
172.338,um^3,Nucleus,1,TVC,3,100000003,
210.967,um^3,Nucleus,1,TVC,4,100000004,
962.572,um^3,Nucleus,1,ATM,5,100000005,
