
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
8.49376,10.7975,12.7258,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000002,
10.0203,11.8822,16.376,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000005,
6.04248,6.28405,8.65153,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
6.07541,6.89594,7.81717,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
5.78468,5.98481,9.2274,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
5.898,6.96283,9.59958,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
