
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.17965,um,Cell,1,TVC,0,
7.45854,um,Cell,1,TVC,1,
6.47584,um,Cell,1,TVC,2,
6.65779,um,Cell,1,TVC,3,
5.58407,um,Cell,1,TVC,4,
