
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.0016,um,Surface,1,ATMgroup,0,
11.7446,um,Surface,1,TVCgroup,2,
