
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
8.21536,9.3875,11.905,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000002,
6.7777,8.09505,13.576,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
8.7946,11.4489,13.1549,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
4.09016,6.37084,8.0961,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
6.25367,8.0572,8.461,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
