
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
80.2355,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000000,
150.271,um,Nucleus,Nucleus Distance from Origin,1,TVC,6,100000006,
146.88,um,Nucleus,Nucleus Distance from Origin,1,TVC,7,100000007,
152.724,um,Nucleus,Nucleus Distance from Origin,1,TVC,8,100000008,
144.37,um,Nucleus,Nucleus Distance from Origin,1,TVC,9,100000009,
147.725,um,Nucleus,Nucleus Distance from Origin,1,TVC,10,100000010,
