
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43785.9,65448.7,128.111,um,Surface,1,Center of Image Mass,Image 1,1,ATM,0,
43818.4,65382.2,121.633,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
