
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.289736,0.955664,0.0525309,um,Surface,Ellipsoid Axis B,1,ATM,0,
0.776054,0.219619,-0.591191,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
